Barcode *,ItemName *,ProdDescription *,SecondName *,ProdPurchasePrice *,ProdSellPrice*,Subcategories_SCID*
1129,32 DG Bra (Black)-1129,,,650.00,790.00,
1121,32 DG Bra (White)-1121,,,590.00,790.00,
1095,32 SIL-1095,,,550.00,890.00,
1138,34 DG Bra (Beige)-1138,,,700.00,890.00,
1130,34 DG Bra (Black)-1130,,,650.00,790.00,
1122,34 DG Bra (White)-1122,,,700.00,890.00,
1096,34 SIL-1096,,,550.00,890.00,
1139,36 DG Bra (Beige)-1139,,,750.00,890.00,
1140,38 DG Bra (Beige)-1140,,,730.00,890.00,
1132,38 DG Bra (Black)-1132,,,700.00,890.00,
1124,38 DG Bra (White)-1124,,,700.00,890.00,
1097,38 SIL-1097,,,650.00,990.00,
482,"38, 40, 42,44,-482",,,1800.00,2890.00,
1603,4 x 6 Met-1603,,,640.00,990.00,
1141,40 DG Bra (Beige)-1141,,,730.00,890.00,
1133,40 DG Bra (Black)-1133,,,700.00,890.00,
1125,40 DG Bra (White)-1125,,,700.00,890.00,
1062,40 Focus-1062,,,2690.00,4490.00,
1098,40 SIL-1098,,,690.00,1190.00,
479,40 TS-479,,,1950.00,2860.00,
480,41 TS-480,,,1350.00,1950.00,
1142,42 DG Bra (Beige)-1142,,,730.00,890.00,
1134,42 DG Bra (Black)-1134,,,700.00,890.00,
1126,42 DG Bra (White)-1126,,,700.00,890.00,
1063,42 Focus-1063,,,2790.00,4690.00,
1099,42 SIL-1099,,,690.00,1190.00,
1064,44 Focus-1064,,,2890.00,4890.00,
594,456 XL-594,,,1225.00,1890.00,
1112,50 Boy's West-1112,,,330.00,450.00,
1113,50 Boy's West-1113,,,330.00,490.00,
1114,55 Boy's West-1114,,,310.00,450.00,
1115,55 Boy's West-1115,,,330.00,490.00,
1116,65 Boy's West-1116,,,390.00,590.00,
1117,70 Boy's West-1117,,,360.00,490.00,
1118,70 Boy's West-1118,,,500.00,690.00,
1079,75 DJ White-1079,,,600.00,790.00,
1080,80 DJ White-1080,,,700.00,890.00,
1084,80 DJ White-1084,,,700.00,790.00,
1087,80 DJ White-1087,,,600.00,790.00,
1081,85 DJ White-1081,,,700.00,890.00,
1085,85 DJ White-1085,,,600.00,790.00,
1082,90 DJ White-1082,,,700.00,890.00,
1086,90 DJ White-1086,,,700.00,890.00,
1088,90 DJ White-1088,,,700.00,890.00,
1083,95 DJ White-1083,,,800.00,990.00,
1089,95 DJ White-1089,,,700.00,890.00,
388,B. Denium-388,,,1700.00,2690.00,
389,B. Denium-389,,,1700.00,2690.00,
587,"B. M/L, XL-587",,,1175.00,1790.00,
451,B.T.-451,,,1050.00,1690.00,
589,B.U.-589,,,1425.00,2245.00,
603,Baby Frock-603,,,850.00,1395.00,
560,Baby Item-560,,,250.00,390.00,
577,Baby Item-577,,,1195.00,1790.00,
578,Baby Item-578,,,1175.00,1890.00,
579,Baby Item-579,,,1195.00,1890.00,
580,Baby Item-580,,,1195.00,1790.00,
581,Baby Item-581,,,1195.00,1890.00,
582,Baby Item-582,,,1175.00,1790.00,
583,Baby Item-583,,,675.00,1190.00,
584,Baby Item-584,,,725.00,1290.00,
553,Baby Panal-553,,,390.00,590.00,
849,Baby Set-849,,,990.00,1590.00,
566,Baby Short-566,,,460.00,695.00,
731,Baby Suit-731,,,790.00,1290.00,
732,Baby Suit-732,,,790.00,1290.00,
733,Baby Suit-733,,,790.00,1290.00,
734,Baby Suit-734,,,890.00,1490.00,
735,Baby Suit-735,,,745.00,1295.00,
736,Baby Suit-736,,,990.00,1595.00,
737,Baby Suit-737,,,990.00,1595.00,
738,Baby Suit-738,,,990.00,1595.00,
739,Baby Suit-739,,,990.00,1595.00,
740,Baby Suit-740,,,1390.00,1990.00,
741,Baby Suit-741,,,1150.00,1790.00,
742,Baby Suit-742,,,1250.00,1950.00,
743,Baby Suit-743,,,1990.00,2895.00,
840,Bag-840,,,275.00,490.00,
841,Bag-841,,,240.00,460.00,
845,Bag-845,,,950.00,1590.00,
846,Bag-846,,,650.00,990.00,
847,Bag-847,,,1150.00,1790.00,
1213,Bag-1213,,,575.00,950.00,
1214,Bag-1214,,,575.00,950.00,
1221,Bag-1221,,,850.00,1390.00,
1222,Bag-1222,,,900.00,1590.00,
1223,Bag-1223,,,950.00,1590.00,
1224,Bag-1224,,,1250.00,1890.00,
1225,Bag-1225,,,1600.00,2590.00,
1226,Bag-1226,,,1500.00,2395.00,
1227,Bag-1227,,,1500.00,2395.00,
1228,Bag-1228,,,1350.00,1190.00,
1229,Bag-1229,,,1250.00,1950.00,
1230,Bag-1230,,,1250.00,1890.00,
1231,Bag-1231,,,1500.00,2490.00,
1232,Bag-1232,,,1250.00,1890.00,
1233,Bag-1233,,,1250.00,1895.00,
1234,Bag-1234,,,1250.00,1890.00,
1463,Bag-1463,,,1100.00,1790.00,
1464,Bag-1464,,,895.00,1390.00,
1465,Bag-1465,,,1250.00,1890.00,
1466,Bag-1466,,,790.00,1290.00,
1467,Bag-1467,,,1950.00,2990.00,
1495,Bag-1495,,,175.00,250.00,
1496,Bag-1496,,,625.00,975.00,
1497,Bag-1497,,,625.00,1290.00,
1498,Bag-1498,,,550.00,890.00,
1499,Bag-1499,,,2500.00,3890.00,
1500,Bag-1500,,,1950.00,2990.00,
1501,Bag-1501,,,1450.00,2690.00,
1573,Bag-1573,,,950.00,1490.00,
558,Bag Baby-558,,,920.00,1580.00,
559,Bag Baby-559,,,720.00,1365.00,
1552,Band-1552,,,175.00,370.00,
1553,Band-1553,,,75.00,180.00,
1360,Batchit-1360,,,1950.00,2995.00,
851,Bath Towel-851,,,670.00,985.00,
1365,Bathik-1365,,,775.00,1250.00,
1366,Bathik-1366,,,840.00,1285.00,
1038,Bathik Frock-1038,,,1850.00,2895.00,
1039,Bathik Frock-1039,,,1790.00,2795.00,
1040,Bathik Frock-1040,,,1750.00,2750.00,
768,Bathik Lungi-768,,,1395.00,2295.00,
1363,Bathik ST Boy-1363,,,425.00,695.00,
1354,Bed Jacket L-1354,,,230.00,390.00,
1353,Bed Jacket M-1353,,,220.00,390.00,
1356,Bed Jacket XXL-1356,,,250.00,490.00,
1355,Bed JacketXL-1355,,,240.00,460.00,
759,BedSheet-759,,,1950.00,2950.00,
760,BedSheet-760,,,225.00,350.00,
1174,Beige  Black 30-1174,,,650.00,790.00,
1170,Beige 28-1170,,,650.00,790.00,
1171,Beige 30-1171,,,650.00,790.00,
1172,Beige 32-1172,,,650.00,790.00,
1173,Beige Black 28-1173,,,650.00,790.00,
1568,Belt-1568,,,240.00,460.00,
1570,Belt-1570,,,310.00,570.00,
1571,Belt-1571,,,420.00,670.00,
1572,Belt-1572,,,850.00,1390.00,
1574,Belt-1574,,,450.00,790.00,
1575,Belt-1575,,,525.00,880.00,
1576,Belt-1576,,,525.00,865.00,
1577,Belt-1577,,,720.00,1190.00,
1578,Belt-1578,,,790.00,1260.00,
1579,Belt-1579,,,950.00,1690.00,
1580,Belt-1580,,,1190.00,1790.00,
1581,Belt-1581,,,1250.00,189.00,
1529,Bent-1529,,,150.00,295.00,
1026,Bi-1026,,,990.00,1690.00,
557,Blancket-557,,,390.00,595.00,
843,Blancket-843,,,580.00,890.00,
673,Blouse-673,,,1125.00,1790.00,
674,Blouse-674,,,1195.00,1860.00,
675,Blouse-675,,,1275.00,1950.00,
677,Blouse-677,,,1195.00,1790.00,
750,Blouse-750,,,1295.00,1890.00,
752,Blouse-752,,,790.00,1350.00,
753,Blouse-753,,,790.00,1260.00,
771,Blouse-771,,,950.00,1690.00,
872,Blouse-872,,,790.00,1260.00,
1001,Blouse-1001,,,1050.00,1765.00,
1002,Blouse-1002,,,1250.00,1875.00,
1003,Blouse-1003,,,950.00,1590.00,
1004,Blouse-1004,,,890.00,1390.00,
1005,Blouse-1005,,,890.00,1350.00,
1006,Blouse-1006,,,890.00,1390.00,
1007,Blouse-1007,,,1150.00,1790.00,
1052,Blouse-1052,,,1150.00,1790.00,
1053,Blouse-1053,,,1050.00,1690.00,
1604,Blouse-1604,,,935.00,1490.00,
1605,Blouse-1605,,,1025.00,1690.00,
1606,Blouse-1606,,,725.00,1240.00,
1608,Blouse-1608,,,895.00,1390.00,
1609,Blouse-1609,,,890.00,1390.00,
600,Blouse 234 XL-600,,,1195.00,1845.00,
644,Blouse 4XL-644,,,1275.00,1895.00,
656,Blouse Long-656,,,1050.00,1690.00,
591,Blouses-591,,,1250.00,1860.00,
1534,Bool-1534,,,85.00,180.00,
1535,Bool-1535,,,60.00,120.00,
1536,Bool-1536,,,50.00,100.00,
