Barcode *,ItemName *,ProdDescription *,SecondName *,ProdPurchasePrice *,ProdSellPrice*,Subcategories_SCID*
RCFBN089,FBN PERSIAN ADULT 2KG,,,0,9850,RC
RCFBN090,FBN PERSIAN ADULT 10KG,,,0,39500,RC
RCFBN091,PERSIAN LOAF 12X85G INT2,,,0,704,RC
RCFBN092,FBN MAINE COON KIT 400G,,,0,2880,RC
RCFBN093,FBN MAINE COON KIT 2KG,,,0,10950,RC
RCFBN094,FBN MAINE COON ADULT 2KG,,,0,10950,RC
RCFBN095,MAINE COON CIG 12X85G INT1,,,0,742,RC
RCFBN096,FBN BRITISH SHORTHAIR KITTEN 2KG,,,0,10950,RC
RCFBN097,FBN BRITISH SHORTHIAR 2KG,,,0,10850,RC
RCFBN098,FBN BRITISH SHORTHIAR CIG 12X85 INT1,,,0,742,RC
RCFBN099,FBN BENGAL 2KG,,,0,10950,RC
RCFCN100,FCN LIGHT WEIGHT CARE 400G,,,0,2950,RC
RCFCN101,FCN LIGHT WEIGHT CARE CIJ 12X85G S,,,0,713,RC
RCFCN102,FCN LIGHT WEIGHT CARE CIG 12X85G S,,,0,713,RC
RCFCN103,FCN ULTRA LIGHT 12X85G,,,0,713,RC
RCFCN104,FCN URINARY CARE 400G,,,0,2950,RC
RCFCN105,FCN URINARY CARE CIG 12X85G S (CAT),,,0,704,RC
RCFCN106,FCN HAIR&SKIN CARE 400G,,,0,3450,RC
RCFCN107,FCN HAIR&SKIN CARE 2KG,,,0,10850,RC
RCFCN108,FCN INTENSE BEAUTY 12X85G,,,0,713,RC
RCFCN109,FCN HAIRBALL CARE 2KG,,,0,11500,RC
RCFCN110,FCN HAIRBALL CARE CIG 12X85G S,,,0,713,RC
RCFCN111,FCN DIGESTIVE CARE CIG 12X85G S,,,0,713,RC
RCFCN112,FCN URINARY CARE LOAF 12X85G INT,,,0,704,RC
RCCCN113,CCN MAXI DERMACOMFORT 3KG,,,0,12450,RC
RCCCN114,CCN MAXI JOINT CARE 3KG,,,0,12450,RC
RCCCN115,CCN MAXI DIGES CARE 3KG,,,0,12450,RC
RCCCN116,CCN MAXI LIGHT WEIGHT CARE 3KG,,,0,12450,RC
RCVHN117,VHN RECOVERY FEL/CAN 195G x 12,,,0,1450,RC
RCVHN118,VHN C EARLY RENAL 2KG,,,0,0,RC
RCVHN119,VHN F EARLY RENAL 1.5 KG,,,0,0,RC
RCVHN120,VHN C EARLY RENAL SIG 12X85G,,,0,0,RC
RCVHN121,VHN F EARLY RENAL SIG 12X85G,,,0,0,RC
RCVHN122,VHN F RENAL 400G,,,0,2950,RC
RCVHN123,VHN RENAL DOG 2KG,,,0,9850,RC
RCVHN124,VHN RENAL CAT 2KG,,,0,12900,RC
RCVHN125,VHN RENAL CIL 410G INT2,,,0,2250,RC
RCVHN126,VHN RENAL CHICKEN CAT POUCH 85G x12,,,0,688,RC
RCVHN127,VHN CAT RENAL FISH 12x85G,,,0,688,RC
RCVHN128,VHN F RENAL SPECIAL 400G,,,0,3250,RC
RCVHN129,VHN C MOBILITY 2KG,,,0,10450,RC
RCVHN130,VHN C CARDIAC 2KG,,,0,10850,RC
RCVHN131,VHN CARDIAC CIL 410G INT (x 12),,,0,2300,RC
RCVHN132,VHN ANALLERGENIC DOG 3KG,,,0,17750,RC
RCVHN133,VHN F ANELLERGENIC 2KG,,,0,14950,RC
RCVHN134,VHN HYPOALLERGENIC 2KG DOG,,,0,12950,RC
RCVHN135,VHN F HYPOALLERGENIC 400G,,,0,3450,RC
RCVHN136,VHN F SKIN & COAT 400G,,,0,2950,RC
RCVHN137,VHN F SKIN&COAT CIG 12X85G INT,,,0,663,RC
RCVHN138,VHN C SKIN CARE 2KG,,,0,10850,RC
RCVHN139,VHN F SENSITIVY CONTROL 400g,,,0,0,RC
RCVHN140,VHN C SENSITIVE CONTROL 1.5 kg,,,0,8750,RC
RCVHN141,VHN F URINARY SO 400G,,,0,3450,RC
RCVHN142,VHN F URINARY SO 1.5KG,,,0,9450,RC
RCVHN143,VHN F URINARY LOAF 12X85G,,,0,733,RC
RCVHN144,VHN C URINARY S/O DOG 2KG,,,0,10990,RC
RCVHN145,VHN URINARY S/O CIL 410G INT,,,0,2300,RC
RCVHN146,VHN URINARY CIG 12X100G INT (DOG),,,0,8800,RC
RCVHN147,VHN F URINARY MC CIG 12X85G INT,,,0,667,RC
RCVHN148,VHN F URINARY MC 400G,,,0,0,RC
RCVHN149,VHN F URINARY MC 1.5 KG,,,0,0,RC
RCVHN150,VHN C URINARY MC CIG 12X85G,,,0,0,RC
RCVHN151,VHN F GI KITTEN 400G,,,0,3450,RC
RCVHN152,VHN F GASTROINTESTINAL 400G,,,0,2950,RC
RCVHN153,VHN F GASTROINTESTINAL 2 KG,,,0,10850,RC
RCVHN154,VHN F GASTRO INTEST CIG 12X85G INT,,,0,733,RC
RCVHN155,VHN C GASTROINTESTINAL PUPPY 1 KG,,,0,5250,RC
RCVHN156,VHN C GASTROINTESTINAL PUPPY MOUSSE 195G,,,0,1450,RC
RCVHN157,VHN C GASTROINTESTINAL 2 KG,,,0,10850,RC
RCVHN158,VHN C GI DIET CIL 400G INT2 (DOG),,,0,2600,RC
RCVHN159,VHN GI F FIBER RESPONSE .400G,,,0,3400,RC
RCVHN160,VHN HIGH FIBER 2KG DOG,,,0,9950,RC
RCVHN161,VHN CAT HEPATIC 2KG,,,0,12900,RC
RCVHN162,VHN DOG HEPATIC 1.5KG,,,0,8750,RC
RCVHN163,VHN DIABETIC CIG 12X85G INT,,,0,742,RC
RCVHN164,VHN DIABETIC CAT 400G,,,0,3450,RC
RCVHN165,VHN DIABETIC DOG 1.5KG,,,0,8100,RC
RCVHN166,VHN C DIABETIC 195G,,,0,0,RC
RCVHN167,VHN C SATIETY 1.5 KG,,,0,8750,RC
RCPPT168,PUPPY PRO TECH DOG 0.300G,,,0,18750,RC
RCBDM169,BABY DOG MILK 0.400 G,,,0,10500,RC
RCBDM170,BABY DOG MILK 2KG,,,0,32500,RC
RCBCM171,BABY CAT MILK 300G,,,0,9850,RC
RCPRO172,SHN PROHT42D LARGRDOG 17 KG,,,0,48950,RC
RCPRO173,SHNP ENERGY 4800 20KG NEU18C 13,,,0,48850,RC
RCPRO174,PRO MINI STARTER 16KG,,,0,25500,RC
RCPRO175,SHNP MEDIUM STARTER 16KG,,,0,24450,RC
RCPRO176,SHN MAXI STARTER 18KG,,,0,25550,RC
RCPRO177,SHNP GIANT STARTER 18KG,,,0,25800,RC
RCPRO178,PRO MAXI PUPPY 16KG,,,0,22500,RC
RCPRO179,PRO MAXI ADULT 20KG,,,0,25100,RC
RCPRO180,PRO GIANT PUPPY 17KG,,,0,38800,RC
RCPRO181,PRO GIANT ADULT 20 KG,,,0,0,RC
RCPRO182,SHN HT42D LARGE DOG 17KG,,,0,0,RC
RCPRO183,SHNP ENERGY 4800 13 KG,,,0,0,RC
RCPRO184,SHNP ENERGY 4800 20 KG,,,0,48850,RC
RCPRO185,SHOW BODY COND PERF L. DOG 15KG,,,0,42490,RC
RCPRO186,SHOW BEAUTY PERF L. DOG 15KG,,,0,42490,RC
RCPRO187,PRO ROTTWEILER ADULT 17KG,,,0,27900,RC
RCPRO188,PRO LABRADOR PUPPY 16 KG,,,0,0,RC
RCSHN028,SHN GIANT JUNIOR 3.5 KG,,,0,13850,RC
test serv,,,,0,0,RC
RCSHN189,SHN GIANT ADULT 4 KG,,,0,12850,RC
RCFHN190,FHN STERILISED37 400G,,,0,2450,RC
OB,Opening Balance,,,0,0,RC
RCFCN191,FCN HAIR & SKIN PF CIG 12X85G INT,,,0,713,RC
RCCCN192,CCN MAXI JOINT CARE 10KG,,,0,32500,RC
RCCCN193,CCN MAXI DERMACOMFORT 12KG,,,0,38850,RC
RCSHN194,SHN MAXI PUPPY 300 G(SAMPLE),,,0,0,RC
RCSHN195,SHN MAXI ADULT 500G (SAMPLE),,,0,0,RC
RCPROM02,DOG MAXI FEEDING BOWL 64OZ,,,0,0,RC
RCPROM03,KITTEN BOWL 6OZ,,,0,0,RC
RCPROM04,DOG BOWL MINI ANTI ANT 12OZ,,,0,0,RC
RCPROM05,MINI & CAT BOWL,,,0,0,RC
RCPROM06,ELECTRONIC MEASURING SPOON,,,0,0,RC
RCPROM07,51L DOG FOOD PLASTIC CONT2018,,,0,0,RC
RCPROM08,VET FOCUS 33.3,,,0,0,RC
RCPROM09,ORGANIC COTTON SHOPPING BAG,,,0,0,RC
RCPROM10,WHITE FOLDABLE UMBRELLA,,,0,0,RC
RCPROM11,E INFINITY RECYCLED WHITE PEN,,,0,0,RC
RCPROM12,CUP UNIVERSAL DOUBLE,,,0,0,RC
RCPROM13,Cat Airtight Food Container,,,0,0,RC
NRN00001,RETURN NOTE,,,0,0,RC
RCFCN196,FCN HAIR & SKIN CIJ 12X85G S,,,0,713,RC
RCCCN197,CCN URINARY CARE LOAF 12X85G INT,,,0,683,RC
RCCCN198,CCN MAXI JOINT CARE 3KG * 4 BUNDLE PACK (12KG),,,0,38500,RC
RCCCN199,CCN MAXI LIGHT WEIGHT CARE 3KG * 4 BUNDLE PACK (12KG),,,0,38500,RC
RCPROM14,ROYAL CANIN PUPPY KIT CD BOX,,,0,0,RC
RCPROM15,WHITE LARGE UMBRELLA,,,0,0,RC
RCPROM16,ROYAL CANIN WHITE BAG,,,0,0,RC
RCVHN200,VHN SATIETY CIL 410G INT,,,0,0,RC
RCVHN201,VHN C DIABETIC LC CIL410G INT,,,0,0,RC
RCVHN202,VHN SATIETY FELINE 1.5KG,,,0,0,RC
RCVHN203,VHN F RENAL SPECIAL 2KG,,,0,0,RC
RCVHN204,VHN C HYPOALLERGENIC CIL 400G N,,,0,0,RC
RCVHN205,VHN F SENSIT CTRL CK CIG 12X85G INT,,,0,0,RC
RCVHN206,VHN F CALM FELINE 2KG,,,0,0,RC
RCVHN207,VHN GI MODERATE CAL CAT 2KG NS,,,0,0,RC
RCVHN208,VHN F SATIETY CIG 12X85G INT,,,0,0,RC
RCVHN209,VHN F GI MOD CAL CIG 12X85G INT,,,0,0,RC
RCVHN210,VHN F GI FIBER RESP CIG 12X85G INT,,,0,0,RC
RCVHN211,VHN C GI CIL 400G EU,,,0,0,RC
RCVHN212,VHN C HEPATIC LOAF 420G EU,,,0,0,RC
RCVHN213,VHN GI MODERATE CAL DOG 2KG,,,0,0,RC
