Barcode *,ItemName *,ProdDescription *,SecondName *,ProdPurchasePrice *,ProdSellPrice*,Subcategories_SCID*
0 796520  877559,HEENBOVITIYA PORRIDGE 100g,,,435,580,UDUMBARA
0 796520 877580,YAKINARAN PORRIDGE 100g,,,435,580,UDUMBARA
0 796520 877566,THEBU PORRIDGE 100g,,,435,580,UDUMBARA
0 796520 877573,KATUPILA PORRIDGE 100g,,,435,580,UDUMBARA
4 796029 893148,KITHUL TREACLE 750ml,,,2280,2850,UDUMBARA
4 796029 890475,KITHUL TREACLE 250ml,,,885,1180,UDUMBARA
